user_id,role,login_hour,failed_logins,files_accessed,sensitive_files_accessed,usb_insertions,external_email_count,vpn_usage,working_hours_violation,anomaly_score,insider_threat
U105772,Manager,3,1,6,0,1,4,1,1,0.092,0
U105773,Employee,19,1,11,1,0,1,1,0,0.264,0
U105774,Employee,9,2,19,0,0,0,1,0,0.501,0
U105775,Manager,0,1,10,1,1,0,0,0,0.95,0
U105776,Employee,19,1,12,0,1,2,1,0,0.737,0
U105777,Employee,23,1,16,0,0,1,0,0,0.794,0
U105778,Manager,15,0,12,1,1,3,1,0,0.597,0
U105779,Employee,14,5,18,1,0,4,0,0,0.383,0
U105780,Manager,6,2,15,1,0,0,1,0,0.296,1
U105781,Employee,6,1,24,0,0,3,1,1,0.017,0
U105782,Contractor,23,0,15,0,0,2,0,0,0.177,0
U105783,Employee,20,0,14,1,1,1,0,0,0.613,0
U105784,Employee,11,1,15,0,0,3,1,0,0.767,1
U105785,Manager,16,0,22,0,1,4,0,0,0.671,0
U105786,Contractor,17,1,17,0,1,0,0,0,0.113,0
U105787,Employee,19,1,17,0,0,1,0,0,0.138,0
U105788,Employee,15,0,25,1,0,2,0,0,0.094,0
U105789,Manager,19,2,22,1,0,2,1,0,0.799,0
U105790,Employee,6,1,13,1,0,2,0,0,0.031,0
U105791,Employee,16,0,14,0,1,0,0,0,0.523,0
U105792,Manager,10,2,15,1,0,1,1,1,0.306,1
U105793,Manager,6,1,13,0,0,3,0,0,0.932,0
U105794,Employee,21,1,19,2,0,3,1,0,0.395,0
U105795,Contractor,6,0,13,2,0,2,0,0,0.337,0
U105796,Contractor,15,0,19,0,0,1,0,1,0.655,0
U105797,Employee,15,2,19,0,1,0,1,0,0.133,0
U105798,Manager,9,1,11,0,1,2,0,0,0.919,0
U105799,Employee,22,0,11,1,1,2,0,0,0.484,0
U105800,Employee,16,3,11,0,0,3,0,0,0.564,0
U105801,Employee,10,1,17,1,0,0,0,0,0.388,1
U105802,Employee,21,0,13,0,0,4,1,0,0.964,0
U105803,Manager,18,2,15,0,0,1,0,0,0.328,0
U105804,Manager,9,0,18,2,1,0,0,0,0.383,0
U105805,Employee,11,2,18,2,0,2,1,1,0.329,0
U105806,Employee,7,0,15,1,0,2,0,0,0.425,0
U105807,Employee,1,0,19,2,2,3,0,0,0.384,0
U105808,Employee,0,1,21,0,0,5,1,0,0.954,1
U105809,Employee,22,2,17,1,0,2,0,0,0.198,0
U105810,Employee,11,1,18,1,0,2,1,1,0.429,0
U105811,Manager,23,3,19,0,2,1,0,1,0.144,0
U105812,Contractor,14,2,19,0,1,1,0,1,0.921,0
U105813,Employee,1,0,15,0,0,2,0,0,0.702,1
U105814,Employee,20,1,9,0,0,1,0,0,0.939,0
U105815,Employee,21,2,14,0,1,3,0,0,0.026,1
U105816,Admin,0,2,17,1,1,2,0,0,0.316,0
U105817,Employee,8,2,12,1,1,5,0,0,0.738,0
U105818,Employee,20,1,13,0,0,0,1,0,0.678,0
U105819,Employee,10,1,19,0,0,1,0,0,0.515,0
U105820,Employee,10,2,14,1,2,0,1,0,0.631,0
U105821,Employee,2,1,13,0,0,1,0,0,0.829,0
U105822,Manager,10,2,15,0,2,1,0,0,0.392,0
U105823,Employee,4,1,9,1,1,1,0,1,0.921,1
U105824,Employee,20,3,13,0,0,2,0,0,0.84,1
U105825,Admin,13,3,13,1,1,3,0,0,0.359,0
U105826,Admin,9,0,17,0,0,2,0,0,0.909,0
U105827,Employee,18,2,6,1,0,1,0,1,0.611,0
U105828,Manager,0,1,19,0,2,2,1,0,0.391,0
U105829,Employee,9,1,15,2,0,2,0,0,0.887,0
U105830,Contractor,4,2,18,1,0,2,1,1,0.389,0
U105831,Employee,11,1,14,0,2,0,0,0,0.916,0
U105832,Employee,5,1,18,1,0,2,0,0,0.842,0
U105833,Employee,13,3,14,1,0,0,1,0,0.757,0
U105834,Admin,22,1,20,1,0,3,0,1,0.527,0
U105835,Contractor,23,5,11,0,1,2,0,0,0.407,0
U105836,Employee,16,0,15,1,0,3,0,0,0.268,0
U105837,Manager,18,3,19,1,0,2,1,1,0.817,1
U105838,Employee,19,1,18,0,0,1,0,1,0.065,0
U105839,Employee,20,0,12,0,1,3,1,0,0.568,0
U105840,Employee,4,0,14,0,0,1,0,1,0.213,0
U105841,Employee,1,2,15,2,0,2,0,0,0.782,0
U105842,Employee,6,0,21,0,1,2,0,0,0.627,0
U105843,Employee,23,2,20,3,2,1,0,1,0.892,0
U105844,Employee,6,1,10,0,0,2,0,0,0.74,0
U105845,Employee,0,2,18,1,0,2,0,0,0.114,0
U105846,Contractor,17,1,10,0,1,2,1,0,0.426,0
U105847,Admin,2,0,14,2,2,2,0,0,0.057,0
U105848,Employee,20,1,16,0,2,3,1,0,0.934,1
U105849,Employee,13,1,15,1,0,1,0,0,0.889,0
U105850,Manager,22,1,15,1,0,3,0,0,0.636,0
U105851,Manager,12,1,14,1,2,1,1,0,0.814,1
U105852,Employee,21,2,11,2,0,3,0,0,0.157,0
U105853,Employee,15,0,19,0,1,2,1,1,0.312,0
U105854,Admin,19,0,13,1,0,0,0,0,0.077,0
U105855,Employee,6,2,16,1,0,0,1,1,0.861,0
U105856,Employee,15,0,18,1,1,1,0,0,0.706,0
U105857,Manager,3,1,16,2,1,1,1,1,0.216,0
U105858,Employee,22,1,9,1,1,2,0,1,0.632,0
U105859,Employee,16,5,17,1,1,3,0,0,0.642,0
U105860,Employee,3,0,9,0,1,1,1,1,0.193,0
U105861,Employee,15,0,17,1,1,1,0,0,0.309,1
U105862,Contractor,21,0,13,1,0,2,1,0,0.21,0
U105863,Employee,18,0,15,1,1,1,1,0,0.739,0
U105864,Admin,22,1,12,2,1,1,0,0,0.072,0
U105865,Manager,21,1,14,2,1,3,0,0,0.946,0
U105866,Employee,16,1,17,1,0,4,0,0,0.243,0
U105867,Admin,0,1,16,2,2,7,0,0,0.14,0
U105868,Employee,21,0,15,0,0,5,0,0,0.497,1
U105869,Employee,12,0,14,0,1,1,0,0,0.213,0
U105870,Employee,7,3,14,0,3,1,0,0,0.065,0
U105871,Employee,12,0,10,3,0,5,0,0,0.858,0
U105872,Admin,11,0,17,1,1,1,0,0,0.925,0
U105873,Contractor,6,3,12,1,0,5,0,0,0.616,1
U105874,Employee,23,1,11,0,0,2,0,0,0.26,1
U105875,Employee,1,3,15,0,1,2,0,0,0.473,0
U105876,Employee,4,2,9,1,0,1,0,1,0.242,0
U105877,Employee,23,2,19,1,0,2,1,0,0.423,0
U105878,Employee,18,2,16,1,0,0,1,0,0.544,0
U105879,Employee,8,2,12,1,0,1,1,0,0.144,0
U105880,Employee,7,0,16,0,1,3,0,0,0.56,0
U105881,Employee,8,0,13,1,1,4,0,0,0.903,0
U105882,Employee,9,1,18,1,0,1,0,0,0.162,0
U105883,Employee,3,3,11,1,1,1,0,0,0.285,0
U105884,Employee,5,1,15,0,2,3,0,1,0.656,1
U105885,Employee,10,3,17,0,1,2,0,0,0.958,0
U105886,Manager,22,0,19,0,2,3,0,1,0.438,0
U105887,Manager,12,2,9,1,0,1,1,0,0.715,0
U105888,Employee,13,2,9,0,0,0,1,0,0.547,1
U105889,Employee,19,0,17,1,1,0,0,0,0.058,0
U105890,Employee,2,2,15,1,1,0,0,0,0.001,1
U105891,Admin,0,0,12,0,1,2,0,1,0.604,0
U105892,Employee,22,1,14,0,1,1,0,0,0.159,1
U105893,Employee,3,0,15,0,0,2,1,1,0.177,1
U105894,Employee,15,2,12,1,1,2,1,0,0.824,0
U105895,Employee,1,1,11,0,1,1,1,1,0.578,0
U105896,Contractor,23,0,11,0,0,2,0,0,0.53,1
U105897,Contractor,4,2,10,0,2,2,1,0,0.361,1
U105898,Employee,8,1,13,2,0,3,0,0,0.297,0
U105899,Employee,15,0,7,2,1,2,0,0,0.635,0
U105900,Employee,20,2,21,1,0,2,0,0,0.243,1
U105901,Manager,11,1,7,0,0,1,0,1,0.879,0
U105902,Employee,9,3,18,1,0,2,1,0,0.411,0
U105903,Contractor,17,4,14,1,2,4,1,0,0.534,0
U105904,Employee,15,2,11,1,0,3,0,1,0.207,1
U105905,Employee,20,3,18,0,0,1,0,0,0.752,0
U105906,Employee,5,1,12,0,1,3,0,1,0.61,0
U105907,Manager,3,0,13,1,0,0,1,0,0.363,0
U105908,Contractor,15,0,14,0,0,3,0,1,0.51,1
U105909,Employee,4,0,18,0,1,2,0,0,0.158,0
U105910,Employee,13,0,16,0,1,1,0,0,0.602,0
U105911,Contractor,10,0,18,1,1,1,0,0,0.757,0
U105912,Employee,15,1,15,0,1,3,0,0,0.065,0
U105913,Manager,9,1,14,1,0,6,0,0,0.64,0
U105914,Employee,19,2,17,1,0,4,0,0,0.142,0
U105915,Employee,6,0,19,1,1,3,1,0,0.379,1
U105916,Admin,22,1,18,0,0,1,0,0,0.439,0
U105917,Manager,14,1,11,3,2,1,1,0,0.441,0
U105918,Employee,16,3,14,0,1,1,0,0,0.701,0
U105919,Manager,19,0,20,1,1,2,1,0,0.395,0
U105920,Employee,9,1,8,0,1,3,1,0,0.921,0
U105921,Employee,21,2,13,0,0,2,1,0,0.661,0
U105922,Employee,12,2,11,0,1,2,0,0,0.711,0
U105923,Employee,11,1,14,1,0,6,0,0,0.298,0
U105924,Contractor,17,1,8,0,1,2,0,0,0.256,1
U105925,Admin,23,0,16,0,0,1,0,1,0.08,0
U105926,Employee,17,1,17,0,1,2,0,0,0.599,1
U105927,Employee,20,0,21,0,0,4,1,0,0.612,0
U105928,Contractor,12,1,19,0,0,2,0,0,0.102,0
U105929,Employee,4,1,21,1,2,4,0,0,0.612,0
U105930,Contractor,13,0,11,2,2,3,0,1,0.93,1
U105931,Employee,13,0,13,0,0,0,1,0,0.929,0
U105932,Employee,5,2,11,0,0,2,1,0,0.734,0
U105933,Contractor,5,3,18,0,0,2,0,0,0.131,1
U105934,Admin,19,0,21,2,1,1,0,1,0.566,0
U105935,Manager,7,3,13,1,0,4,1,0,0.69,1
U105936,Contractor,10,3,25,0,1,4,0,0,0.014,0
U105937,Employee,1,1,15,1,0,2,0,0,0.845,0
U105938,Employee,17,2,16,0,1,0,0,0,0.649,0
U105939,Employee,16,1,20,0,0,3,1,0,0.086,0
U105940,Employee,6,1,8,0,1,2,0,0,0.176,0
U105941,Employee,11,1,13,0,1,4,1,0,0.535,0
U105942,Employee,23,2,21,0,1,0,0,0,0.666,0
U105943,Employee,7,2,18,1,0,1,0,0,0.589,0
U105944,Employee,13,1,16,1,1,1,0,0,0.196,1
U105945,Employee,18,0,18,0,0,3,0,0,0.898,0
U105946,Manager,20,1,14,0,0,2,0,0,0.978,0
U105947,Admin,15,2,13,0,0,2,0,0,0.238,0
U105948,Employee,3,1,17,0,1,2,1,0,0.037,0
U105949,Employee,21,2,10,0,0,3,0,1,0.728,0
U105950,Employee,16,0,12,0,1,3,0,0,0.386,0
U105951,Contractor,14,1,13,0,1,1,0,0,0.568,0
U105952,Employee,5,0,10,1,1,4,1,0,0.088,0
U105953,Employee,2,1,16,0,0,2,0,0,0.328,0
U105954,Employee,5,0,17,1,1,4,1,1,0.549,0
U105955,Employee,17,1,15,0,2,5,0,0,0.533,0
U105956,Employee,9,2,16,0,0,0,0,1,0.909,0
U105957,Employee,21,3,11,0,0,1,0,0,0.613,0
U105958,Manager,18,2,18,0,1,2,0,0,0.858,0
U105959,Admin,14,2,14,2,0,2,0,1,0.532,0
U105960,Employee,19,3,10,0,1,1,1,0,0.67,0
U105961,Employee,10,1,14,1,1,0,0,0,0.786,0
U105962,Manager,20,2,20,1,1,1,0,1,0.874,0
U105963,Employee,5,0,12,1,0,3,0,0,0.759,0
U105964,Employee,20,3,11,1,2,2,1,0,0.289,0
U105965,Employee,14,1,17,1,1,2,0,0,0.913,0
U105966,Employee,4,2,15,0,1,3,0,0,0.82,0
U105967,Employee,19,0,21,1,0,3,0,0,0.96,0
U105968,Manager,7,0,13,0,2,2,1,0,0.219,0
U105969,Employee,3,1,19,1,2,5,1,0,0.713,0
U105970,Contractor,9,3,13,1,0,2,0,0,0.985,0
U105971,Employee,6,6,19,0,0,5,0,0,0.721,0
U105972,Manager,6,0,14,0,1,0,0,0,0.814,0
U105973,Admin,10,1,14,0,0,6,1,0,0.134,0
U105974,Admin,4,1,19,0,2,3,1,0,0.356,0
U105975,Employee,9,1,18,1,0,1,0,0,0.46,0
U105976,Manager,23,2,11,1,0,2,0,0,0.614,0
U105977,Employee,6,1,12,0,1,0,1,1,0.214,0
U105978,Employee,21,1,13,0,2,5,0,0,0.517,0
U105979,Employee,18,2,13,1,0,3,0,0,0.127,1
U105980,Employee,21,1,9,0,0,2,0,0,0.273,0
U105981,Manager,23,1,16,2,0,3,1,0,0.611,1
U105982,Manager,1,0,18,1,2,7,1,1,0.821,0
U105983,Manager,5,1,7,1,0,2,1,0,0.895,0
U105984,Employee,17,2,23,0,1,3,0,0,0.24,0
U105985,Employee,3,1,25,0,0,1,0,1,0.386,0
U105986,Admin,13,1,17,2,0,4,1,0,0.414,0
U105987,Contractor,9,0,19,0,0,1,0,1,0.029,0
U105988,Employee,1,1,15,1,1,3,0,0,0.436,0
U105989,Employee,12,2,11,1,1,7,1,0,0.672,0
U105990,Employee,0,1,16,2,0,4,1,0,0.317,0
U105991,Manager,11,2,11,0,1,2,0,0,0.401,0
U105992,Manager,15,0,14,0,1,0,1,0,0.605,0
U105993,Contractor,15,1,18,1,3,4,0,1,0.88,0
U105994,Contractor,2,0,10,0,1,2,0,1,0.015,0
U105995,Employee,10,2,11,0,0,1,0,0,0.161,0
U105996,Admin,12,1,26,1,0,0,0,0,0.487,1
U105997,Employee,3,0,17,3,0,3,0,1,0.19,0
U105998,Contractor,8,2,15,0,0,0,0,0,0.709,0
U105999,Employee,22,4,15,3,1,1,0,0,0.608,0
U106000,Employee,3,0,15,3,0,3,0,0,0.5,1
U106001,Employee,14,1,14,0,1,2,0,0,0.947,0
U106002,Employee,4,3,12,1,0,2,0,1,0.475,0
U106003,Employee,5,1,18,0,1,1,0,1,0.26,0
U106004,Contractor,13,1,17,1,0,1,0,0,0.93,0
U106005,Contractor,8,1,13,0,1,2,0,1,0.072,0
U106006,Admin,4,1,14,0,1,3,1,0,0.383,0
U106007,Employee,22,1,23,0,0,1,1,0,0.898,0
U106008,Employee,14,1,9,0,1,3,0,0,0.983,0
U106009,Employee,2,1,10,2,0,2,0,1,0.3,0
U106010,Employee,5,2,17,1,1,1,0,0,0.127,0
U106011,Employee,7,1,12,0,0,1,0,0,0.248,0
U106012,Employee,12,1,12,2,0,3,0,0,0.398,0
U106013,Admin,10,0,12,0,0,1,0,1,0.228,0
U106014,Admin,7,0,12,1,2,1,0,0,0.064,0
U106015,Employee,2,2,17,1,1,4,1,0,0.761,1
U106016,Admin,12,1,14,0,0,5,0,0,0.056,0
U106017,Employee,23,3,13,1,2,0,0,0,0.686,0
U106018,Employee,0,1,19,0,0,1,1,0,0.213,0
U106019,Employee,16,0,8,1,2,2,0,0,0.553,0
U106020,Admin,11,0,18,0,0,1,1,1,0.711,0
U106021,Employee,21,2,20,2,0,2,1,0,0.124,0
U106022,Admin,14,1,14,2,0,1,1,0,0.844,0
U106023,Manager,5,0,16,0,0,3,1,1,0.654,0
U106024,Manager,17,3,13,0,0,2,1,0,0.737,0
U106025,Employee,2,1,15,1,1,2,0,0,0.651,1
U106026,Employee,15,0,17,1,0,3,1,0,0.437,0
U106027,Employee,2,3,19,1,0,3,0,1,0.078,0
U106028,Manager,19,2,15,1,0,1,0,0,0.227,0
U106029,Manager,3,0,13,0,0,2,0,0,0.744,0
U106030,Employee,1,0,17,0,0,2,1,0,0.894,0
U106031,Manager,17,0,16,0,0,3,0,1,0.026,1
U106032,Employee,23,2,13,1,1,0,0,0,0.724,1
U106033,Manager,10,1,16,1,2,2,0,1,0.39,0
U106034,Manager,11,1,21,2,2,0,0,0,0.653,0
U106035,Contractor,19,0,15,0,0,0,0,1,0.037,1
U106036,Employee,7,0,14,1,0,0,0,0,0.21,0
U106037,Contractor,5,2,15,1,1,1,0,1,0.528,0
U106038,Contractor,16,1,18,1,1,3,1,0,0.573,0
U106039,Employee,2,0,10,1,2,4,1,0,0.749,1
U106040,Employee,21,2,17,1,1,0,0,0,0.849,0
U106041,Admin,10,3,18,1,2,2,1,1,0.839,0
U106042,Employee,2,0,12,0,1,0,1,0,0.429,0
U106043,Manager,12,0,15,2,0,0,1,1,0.788,0
U106044,Employee,13,1,17,1,0,1,0,0,0.275,1
U106045,Employee,4,1,10,1,0,0,0,0,0.762,0
U106046,Employee,10,2,10,1,1,1,0,0,0.441,0
U106047,Employee,8,1,12,2,1,3,1,0,0.798,0
U106048,Employee,10,1,13,1,0,4,1,0,0.466,1
U106049,Employee,6,2,13,1,1,2,0,1,0.426,0
U106050,Employee,11,2,9,1,1,4,1,0,0.679,0
U106051,Employee,23,3,25,2,0,1,1,1,0.525,1
U106052,Employee,3,1,9,1,1,1,1,0,0.173,0
U106053,Employee,3,1,14,1,0,2,1,0,0.824,0
U106054,Employee,16,1,14,3,0,2,0,0,0.765,1
U106055,Employee,17,0,7,1,2,3,0,0,0.571,0
U106056,Employee,9,2,13,0,0,2,0,0,0.507,0
U106057,Contractor,4,0,14,2,0,3,0,1,0.138,0
U106058,Employee,2,2,18,1,1,3,0,0,0.459,0
U106059,Manager,22,1,14,1,0,1,1,0,0.566,0
U106060,Employee,3,2,16,1,2,1,0,1,0.305,0
U106061,Contractor,2,1,9,1,0,0,1,0,0.237,0
U106062,Employee,10,2,15,2,1,1,0,0,0.959,0
U106063,Employee,8,1,11,1,0,1,0,1,0.154,0
U106064,Employee,10,2,10,2,1,4,0,0,0.403,1
U106065,Employee,4,1,11,0,1,2,0,0,0.862,0
U106066,Contractor,15,2,15,2,1,2,0,0,0.476,0
U106067,Contractor,8,4,8,0,1,3,0,0,0.598,0
U106068,Employee,18,0,18,0,0,0,0,1,0.773,0
U106069,Employee,0,1,18,1,0,1,1,0,0.567,0
U106070,Manager,20,1,10,0,0,0,0,0,0.057,0
U106071,Contractor,17,0,12,2,0,1,0,0,0.295,0
U106072,Contractor,8,3,13,0,0,3,1,1,0.991,1
U106073,Manager,5,4,8,1,1,1,1,0,0.07,0
U106074,Employee,14,0,19,0,0,3,0,0,0.572,0
U106075,Employee,11,4,9,1,0,2,1,0,0.137,0
U106076,Employee,22,1,17,0,1,0,1,1,0.484,0
U106077,Employee,21,1,15,2,0,3,1,0,0.256,0
U106078,Admin,23,2,16,2,0,1,0,0,0.063,0
U106079,Admin,7,1,18,2,1,4,0,0,0.956,0
U106080,Employee,13,1,20,2,1,2,0,0,0.079,0
U106081,Manager,1,0,15,1,0,3,0,0,0.82,1
U106082,Admin,13,2,18,0,0,1,0,0,0.484,0
U106083,Employee,6,1,14,1,0,3,0,0,0.247,1
U106084,Employee,1,1,16,2,0,2,1,0,0.703,1
U106085,Admin,13,2,13,1,0,0,1,1,0.71,0
U106086,Employee,16,2,13,0,0,2,0,1,0.612,0
U106087,Manager,0,0,12,1,0,1,0,1,0.47,0
U106088,Contractor,16,1,18,2,1,1,0,0,0.242,0
U106089,Contractor,2,0,11,1,2,1,1,0,0.551,0
U106090,Employee,6,2,11,1,0,1,0,0,0.365,0
U106091,Employee,1,1,10,1,1,4,1,0,0.779,0
U106092,Employee,19,0,12,0,0,2,0,0,0.087,1
U106093,Admin,5,0,21,1,0,1,1,0,0.527,0
U106094,Contractor,4,1,15,3,2,1,1,1,0.615,1
U106095,Employee,14,2,11,0,0,0,0,1,0.843,0
U106096,Manager,13,1,13,0,1,2,1,1,0.642,0
U106097,Contractor,3,0,17,1,1,2,1,0,0.714,0
U106098,Employee,9,2,16,0,1,3,1,0,0.568,0
U106099,Manager,4,2,24,1,1,2,1,1,0.106,0
U106100,Employee,6,2,20,2,0,1,0,0,0.31,0
U106101,Employee,18,1,17,0,0,1,0,0,0.181,0
U106102,Employee,8,2,10,1,1,2,0,0,0.793,0
U106103,Employee,11,0,17,1,2,5,0,1,0.464,1
U106104,Employee,1,0,19,1,0,1,1,0,0.985,0
U106105,Contractor,17,1,10,0,0,1,1,0,0.725,0
U106106,Employee,10,2,12,0,1,1,1,0,0.837,0
U106107,Employee,16,3,9,1,1,0,0,0,0.082,1
U106108,Admin,9,2,21,0,0,0,0,0,0.176,1
U106109,Employee,0,0,16,1,2,0,0,0,0.484,0
U106110,Employee,11,1,12,0,0,1,0,0,0.462,0
U106111,Employee,7,0,20,0,1,2,1,0,0.039,0
U106112,Employee,11,0,13,0,0,0,0,0,0.352,0
U106113,Employee,2,1,17,0,0,4,0,0,0.003,0
U106114,Employee,23,1,11,0,0,4,1,0,0.848,0
U106115,Employee,18,4,16,1,0,0,1,1,0.981,0
U106116,Employee,18,1,9,0,1,2,0,0,0.125,0
U106117,Employee,0,2,20,0,0,1,1,1,0.301,0
U106118,Admin,8,1,18,1,0,0,1,0,0.723,0
U106119,Manager,17,1,16,0,0,3,0,0,0.19,0
U106120,Employee,20,3,12,0,0,1,0,0,0.483,0
U106121,Employee,2,0,12,1,0,1,0,1,0.169,0
U106122,Contractor,0,0,14,0,0,3,1,0,0.007,0
U106123,Employee,22,0,10,0,2,3,0,0,0.889,0
U106124,Employee,14,3,10,1,1,1,0,0,0.868,0
U106125,Employee,5,4,17,0,0,2,0,1,0.494,1
U106126,Employee,0,0,22,2,0,1,1,0,0.827,0
U106127,Contractor,9,0,11,2,0,1,1,1,0.024,0
U106128,Employee,20,0,14,0,2,0,1,1,0.876,0
U106129,Manager,0,0,21,0,0,6,0,0,0.626,0
U106130,Employee,3,2,10,0,1,1,0,0,0.663,0
U106131,Manager,20,5,12,1,1,2,0,0,0.539,0
U106132,Employee,2,1,8,1,1,0,0,0,0.634,1
U106133,Employee,20,1,14,0,0,2,0,0,0.811,0
U106134,Employee,21,1,14,1,2,2,0,0,0.923,0
U106135,Contractor,4,0,13,1,0,5,1,0,0.827,0
U106136,Employee,1,0,15,1,0,2,0,0,0.191,0
U106137,Employee,14,2,20,0,0,0,1,0,0.857,1
U106138,Employee,7,0,10,0,2,0,0,1,0.153,0
U106139,Employee,1,2,19,1,0,1,0,0,0.573,0
U106140,Employee,22,1,13,1,0,2,0,0,0.216,0
U106141,Employee,19,3,13,0,1,2,0,1,0.444,0
U106142,Manager,7,0,23,2,0,0,0,0,0.058,0
U106143,Employee,17,1,18,1,1,3,0,1,0.665,0
U106144,Employee,2,2,21,1,0,1,1,0,0.284,0
U106145,Admin,2,3,14,1,0,2,0,0,0.831,1
U106146,Contractor,6,3,14,1,0,5,1,1,0.017,0
U106147,Employee,19,2,11,0,2,2,0,1,0.827,0
U106148,Manager,4,1,17,0,0,3,0,0,0.873,1
U106149,Manager,23,2,22,3,0,4,0,1,0.353,0
U106150,Employee,17,0,19,1,0,1,0,1,0.488,0
U106151,Employee,3,3,12,2,1,2,0,0,0.918,0
U106152,Contractor,14,2,10,1,1,4,1,0,0.574,0
U106153,Employee,1,0,12,1,2,2,0,0,0.281,0
U106154,Employee,3,1,15,1,1,1,0,0,0.943,0
U106155,Employee,22,4,20,0,0,3,0,0,0.74,0
U106156,Employee,10,1,15,2,1,2,0,0,0.46,0
U106157,Employee,1,3,14,0,1,1,0,0,0.738,0
U106158,Employee,14,2,18,0,0,1,0,1,0.313,0
U106159,Employee,11,1,23,2,2,4,1,0,0.301,0
U106160,Manager,5,2,11,1,0,3,0,0,0.106,0
U106161,Manager,21,0,13,0,1,1,1,0,0.654,0
U106162,Manager,12,3,12,1,1,3,0,0,0.743,1
U106163,Contractor,4,1,17,1,0,1,0,0,0.548,0
U106164,Employee,23,1,14,0,1,1,1,0,0.005,0
U106165,Manager,6,2,9,3,1,2,0,1,0.308,0
U106166,Employee,11,5,20,0,0,3,0,0,0.956,0
U106167,Employee,4,2,14,0,1,2,0,0,0.772,0
U106168,Employee,9,1,23,1,1,0,0,0,0.135,1
U106169,Employee,1,0,14,1,0,4,0,0,0.324,0
U106170,Employee,7,2,14,1,0,4,0,0,0.951,0
U106171,Employee,20,1,20,0,0,2,1,0,0.544,0
U106172,Employee,18,2,12,1,0,4,0,0,0.045,0
U106173,Employee,19,1,14,0,0,2,1,1,0.122,0
U106174,Employee,22,0,11,1,1,2,0,1,0.88,0
U106175,Employee,0,2,13,0,0,2,1,0,0.431,0
U106176,Employee,11,3,13,1,0,0,0,0,0.643,0
U106177,Employee,20,0,17,1,0,3,0,0,0.328,0
U106178,Employee,9,2,16,1,2,4,0,1,0.313,0
U106179,Contractor,4,0,14,1,0,1,0,1,0.292,0
U106180,Employee,23,0,22,1,0,2,0,0,0.147,0
U106181,Contractor,19,1,17,0,1,0,0,0,0.198,0
U106182,Admin,18,1,6,0,0,2,0,0,0.316,0
U106183,Employee,13,2,10,1,0,0,1,0,0.784,0
U106184,Employee,9,0,18,2,0,2,0,1,0.397,0
U106185,Manager,4,0,19,2,0,3,1,1,0.919,1
U106186,Employee,7,0,15,0,0,1,0,1,0.033,0
U106187,Employee,10,0,15,0,1,6,0,0,0.751,0
U106188,Admin,1,2,16,4,1,1,0,0,0.295,1
U106189,Employee,5,2,15,2,1,1,0,0,0.7,0
U106190,Employee,11,3,17,1,0,2,0,1,0.484,1
U106191,Manager,7,0,15,0,0,4,0,1,0.394,0
U106192,Employee,9,1,12,1,2,3,1,0,0.41,0
U106193,Manager,9,1,16,0,1,1,0,0,0.745,0
U106194,Employee,15,1,10,1,1,3,0,1,0.926,0
U106195,Employee,5,0,14,0,0,2,0,0,0.343,0
U106196,Contractor,4,0,16,0,0,0,1,0,0.377,0
U106197,Employee,3,1,8,0,0,1,0,1,0.853,0
U106198,Admin,14,3,12,1,0,5,0,0,0.539,1
U106199,Employee,6,2,8,1,0,1,0,0,0.104,0
U106200,Employee,1,2,17,0,0,1,0,0,0.423,0
U106201,Manager,7,3,13,0,1,1,0,0,0.574,0
U106202,Employee,6,1,21,2,1,3,0,0,0.186,0
U106203,Employee,16,1,19,1,0,3,0,0,0.589,0
U106204,Contractor,6,0,13,0,1,2,0,0,0.204,0
U106205,Employee,17,1,16,1,1,3,0,1,0.189,0
U106206,Employee,4,2,25,0,0,3,0,0,0.427,0
U106207,Manager,14,3,13,2,0,3,0,1,0.799,0
U106208,Employee,19,1,22,3,0,3,0,0,0.39,0
U106209,Employee,3,0,13,0,0,3,0,1,0.779,0
U106210,Employee,16,2,14,0,2,2,0,0,0.698,0
U106211,Admin,14,3,23,0,0,1,0,0,0.765,0
U106212,Employee,22,0,21,2,1,1,1,0,0.798,0
U106213,Employee,0,1,9,0,1,2,0,1,0.177,0
U106214,Manager,5,2,19,0,2,1,1,0,0.792,0
U106215,Admin,3,4,21,1,1,0,1,0,0.419,0
U106216,Employee,17,1,19,0,0,3,0,0,0.7,0
U106217,Contractor,17,1,20,0,1,5,0,0,0.107,1
U106218,Admin,3,0,12,1,0,4,0,0,0.711,0
U106219,Manager,3,0,13,0,1,1,0,1,0.603,0
U106220,Employee,6,2,16,0,1,4,0,0,0.998,0
U106221,Contractor,21,0,9,1,0,1,0,0,0.254,0
U106222,Employee,0,3,13,0,0,3,0,0,0.918,0
U106223,Employee,18,0,14,3,1,3,0,0,0.325,0
U106224,Employee,1,1,12,0,1,3,0,0,0.961,1
U106225,Employee,23,2,15,2,2,3,1,0,0.625,0
U106226,Employee,17,0,6,2,1,0,1,1,0.271,0
U106227,Contractor,10,1,19,0,0,2,1,0,0.487,0
U106228,Manager,2,1,13,2,1,2,1,0,0.56,0
U106229,Employee,11,1,11,0,1,2,1,1,0.613,0
U106230,Manager,4,2,17,1,1,3,1,1,0.173,0
U106231,Employee,0,1,15,1,0,1,0,0,0.718,0
U106232,Employee,20,1,13,3,1,0,0,0,0.473,0
U106233,Employee,5,1,24,1,0,3,1,1,0.666,1
